date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:31:27	89500/89500	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2015:58:34%20GMT	https://bestwpware.com/html/tf/edumim/assets/js/jquery-3.6.0.min.js	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/js/jquery-3.6.0.min.js	(from https://bestwpware.com/html/tf/edumim/?storefront=envato-elements)
09:31:29	7733/7733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2015:58:36%20GMT	https://bestwpware.com/html/tf/edumim/assets/js/app.js	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/js/app.js	(from https://bestwpware.com/html/tf/edumim/?storefront=envato-elements)
09:31:29	401585/401585	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2019%20Oct%202022%2015:58:36%20GMT	https://bestwpware.com/html/tf/edumim/assets/js/rt-plugins.js	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/js/rt-plugins.js	(from https://bestwpware.com/html/tf/edumim/?storefront=envato-elements)
09:31:31	81380/81380	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2019%20Oct%202022%2015:58:40%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Thin.ttf	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Thin.ttf	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:32	35544/35544	---M--	200	added ('OK')	font/woff	date:Wed,%2019%20Oct%202022%2015:58:40%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Thin.woff	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Thin.woff	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:33	80728/80728	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2019%20Oct%202022%2015:58:40%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Regular.ttf	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Regular.ttf	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:34	35308/35308	---M--	200	added ('OK')	font/woff	date:Wed,%2019%20Oct%202022%2015:58:40%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Regular.woff	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Regular.woff	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:35	81104/81104	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2019%20Oct%202022%2015:58:38%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Medium.ttf	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Medium.ttf	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:35	36924/36924	---M--	200	added ('OK')	font/woff	date:Wed,%2019%20Oct%202022%2015:58:40%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Medium.woff	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Medium.woff	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:37	80716/80716	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2019%20Oct%202022%2015:58:40%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-SemiBold.ttf	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-SemiBold.ttf	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:37	36556/36556	---M--	200	added ('OK')	font/woff	date:Wed,%2019%20Oct%202022%2015:58:38%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-SemiBold.woff	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-SemiBold.woff	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:38	80528/80528	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2019%20Oct%202022%2015:58:40%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Bold.ttf	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Bold.ttf	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:40	36800/36800	---M--	200	added ('OK')	font/woff	date:Wed,%2019%20Oct%202022%2015:58:38%20GMT	https://bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Bold.woff	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/fonts/Gilroy-Bold.woff	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:40	24794/24794	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/line-shape.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/line-shape.svg	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:41	25014/25014	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/mini-shape.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/mini-shape.svg	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:42	27429/27429	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/404-bg.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/404-bg.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:43	20859/20859	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/footer-bg-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/footer-bg-1.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:44	20791/20791	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/bred.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/bred.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:46	302936/302936	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-1.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:47	413527/413527	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-16.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-16.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:47	19188/19188	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-15.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-15.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:49	8743/8743	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-14.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-14.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:51	94317/94317	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/bg-ins-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/bg-ins-1.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:52	118899/118899	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/bg-ins-2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/bg-ins-2.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:55	11033/11033	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-3.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:56	1615/1615	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/bb.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/bb.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:31:58	25457/25457	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/banner/shape.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/banner/shape.svg	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:03	543091/543091	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-7.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-7.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:08	367939/367939	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-5.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-5.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:08	2273630/2273630	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:32%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/banner/2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/banner/2.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:09	18910/18910	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-8.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-8.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:10	485112/485112	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-6.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-6.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:11	1495140/1495140	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-9.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-9.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:13	330395/330395	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-10.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-10.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:13	2837621/2837621	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:22%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-2.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:15	805225/805225	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-11.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-11.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:15	3722475/3722475	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:32%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/banner/3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/banner/3.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:16	16411/16411	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-13.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-13.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:17	19250/19250	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/insbg.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/insbg.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:17	498481/498481	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-12.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/section-bg-12.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:17	747/747	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/wfb.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/wfb.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:18	1139/1139	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/wt.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/wt.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:19	898/898	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/w-i.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/w-i.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:20	3150/3150	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/social/w-ins.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/social/w-ins.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:21	362/362	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/search.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/search.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:23	14026/14026	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/ct1.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/ct1.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:24	422380/422380	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/banner/man2.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/banner/man2.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:24	22700/22700	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/ct2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/ct2.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:25	25686/25686	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/ct3.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/ct3.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:26	14351/14351	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/ct4.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/ct4.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:26	3030914/3030914	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:32%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/banner/1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/banner/1.png	(from https://bestwpware.com/html/tf/edumim/assets/css/app.css)
09:32:27	12720/12720	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/ct5.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/ct5.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:28	18725/18725	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/ct6.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/ct6.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:30	521892/521892	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:26%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/about3.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/about3.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:30	1179/1179	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/review.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/review.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:31	904/904	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/file2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/file2.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:32	1256/1256	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/user2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/user2.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:33	2620/2620	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/counter-1.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/counter-1.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:34	2899/2899	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/counter-2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/counter-2.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:35	2270/2270	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:30%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/counter-3.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/counter-3.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:36	3226/3226	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/icon/counter-4.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/icon/counter-4.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:38	1955/1955	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/mini-target.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/mini-target.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:39	1191/1191	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/mini-heart.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/mini-heart.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:41	310789/310789	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/about4.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/about4.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:41	767/767	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/check.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/check.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:42	1530/1530	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/calender2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/calender2.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:43	580/580	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:20%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/svg/clock2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/svg/clock2.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:44	2829/2829	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2019%20Oct%202022%2015:58:28%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/logo/footer-logo-2.svg	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/logo/footer-logo-2.svg	(from https://bestwpware.com/html/tf/edumim/index2.html)
09:32:46	16884/16884	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202022%2015:58:24%20GMT	https://bestwpware.com/html/tf/edumim/assets/images/all-img/ins-1.png	/Users/thangnguyen/Documents/ICC/ITLAB/Project/Httrack/topdonhang/bestwpware.com/html/tf/edumim/assets/images/all-img/ins-1.png	(from https://bestwpware.com/html/tf/edumim/index2.html)
